target_id	length	eff_length	est_counts	tpm
C47D2.2.1	903	620.363	1042	51.3019
F49E8.4.1	635	353.435	137	11.8392
C15B12.7a.1	2014	1731.36	181.805	3.20722
C15B12.7a.2	2228	1945.36	563.61	8.84891
C15B12.7b.1	2331	2048.36	0	0
C15B12.7b.2	2140	1857.36	77.1973	1.26945
C15B12.7c.1	1959	1676.36	292.388	5.32725
ZK112.7.1	10252	9969.36	619	1.89642
F25F2.2.1	13422	13139.4	4617	10.7324
F08B4.2a.1	4920	4637.36	69.5806	0.458278
F08B4.2b.1	4364	4081.36	0	0
F08B4.2c.1	4759	4476.36	0.500376	0.00341415
F08B4.2d.1	4526	4243.36	24.919	0.179363
R05H10.6.1	4424	4141.36	34	0.250754
F59C12.1a.1	2194	1911.36	193.99	3.09989
F59C12.1b.1	2219	1936.36	81.0104	1.27781
C45G7.5.1	5402	5119.36	13	0.0775602
B0034.3a.1	3442	3159.36	21357.7	206.474
B0034.3b.1	1134	851.363	449.43	16.1235
B0034.3c.1	483	208.576	1860.89	272.501
T05G5.3.1	1185	902.363	331	11.2036
F18H3.5.1	1231	948.363	130	4.18678
T27E9.3.1	1057	774.363	678	26.7422
Y39G10AL.3.1	1115	832.363	0	0
Y39G10AL.3.2	1278	995.363	202.274	6.20683
Y39G10AL.3.3	1256	973.363	97.7261	3.06653
F39H11.3.1	2010	1727.36	510.332	9.02362
H25P06.2a.1	1356	1073.36	44.4806	1.26571
H25P06.2b.1	1604	1321.36	980.519	22.6645
R06F6.1.1	1600	1317.36	875	20.2868
F35E8.11.1	948	665.363	188	8.63
Y54E10A.15.1	2651	2368.36	291	3.75281
ZK1236.2.1	1240	957.363	2330	74.3346
Y47H9C.4a.1	3729	3446.36	2472.23	21.9098
Y47H9C.4b.1	3549	3266.36	1563.6	14.6209
Y47H9C.4c.1	3543	3260.36	341.525	3.1994
Y47H9C.4d.1	1739	1456.36	121.648	2.55121
Y41D4B.13a.1	1094	811.363	466	17.5421
Y41D4B.13b.1	318	79.1516	0	0
Y41D4B.13c.1	90	22.5	0	0
C48D1.2a.1	2552	2269.36	168	2.26109
C48D1.2b.1	864	581.363	0	0
C35D10.9a.1	1864	1581.36	250	4.82859
C35D10.9b.1	1716	1433.36	0	0
C02F4.1.1	5644	5361.36	1661.1	9.46308
F56D2.7.1	1689	1406.36	941	20.4364
C48B4.4a.1	5510	5227.36	3732.59	21.8092
C48B4.4a.2	5528	5245.36	0.000134941	7.85742e-07
C48B4.4b.1	5516	5233.36	69.376	0.404893
C48B4.4c.1	5115	4832.36	295.929	1.87042
C48B4.4d.1	5277	4994.36	178.108	1.08922
F08F1.5.1	1581	1298.36	15	0.352863
T07C4.8.1	1285	1002.36	531	16.1801
C09G12.8a.1	424	156.748	2.88937	0.563006
C09G12.8b.1	1661	1378.36	1660.11	36.7862
ZK512.3.1	4370	4087.36	282	2.10726
Y106G6E.5a.1	2288	2005.36	402.709	6.13353
Y106G6E.5b.1	2233	1950.36	353.291	5.53259
R09F10.9.1	412	146.786	0	0
F16H11.4.1	843	560.363	26	1.41715
C27A12.5.1	856	573.363	44	2.34388
C16C2.1.1	600	319.217	24	2.29634
K02B12.1.1	1795	1512.36	334	6.74531
C34C6.8.1	308	73.1582	0	0
ZK265.4a.1	1233	950.363	18.5622	0.596557
ZK265.4b.1	992	709.363	47.31	2.03702
ZK265.4c.1	429	160.883	14.1278	2.68209
Y65B4BR.9.1	797	514.527	51	3.02743
W03A3.1.1	1127	844.363	110	3.97901
F33D11.4a.1	604	323.217	0	0
F33D11.4b.1	216	31.8996	0	0
R13A5.5.1	921	638.363	574	27.4635
F46C8.5.1	1903	1620.36	389	7.33245
C13G5.1.1	900	617.363	0	0
C13G5.1.2	886	603.363	184	9.31431
D1007.1.1	914	631.363	117	5.66002
ZC64.3a.1	2535	2252.36	2448.94	33.2087
ZC64.3b.1	1584	1301.36	90.0583	2.11367
ZC64.3b.2	2294	2011.36	0	0
F20D12.6a.1	532	253.841	3.93702	0.473715
F20D12.6b.1	886	603.363	32.063	1.62307
F31E3.1.1	1279	996.363	1905	58.3968
T26C11.6.1	2586	2303.36	233	3.08962
F29F11.5a.1	2009	1726.36	64.8606	1.14752
F29F11.5b.1	648	366.291	69.2017	5.77035
F29F11.5c.1	1042	759.363	103.954	4.18122
F29F11.5d.1	1140	857.363	12.6138	0.449357
F29F11.5e.1	1239	956.363	14.3701	0.458931
ZK652.5.1	1044	761.363	515	20.6598
F55B12.1.1	1056	773.363	111	4.3838
K12H4.1.1	2272	1989.36	1470	22.5691
F46F3.1a.1	1056	773.363	354.305	13.9928
F46F3.1a.2	1155	872.363	146.695	5.13604
F46F3.1b.1	513	236.211	0	0
K03A11.3.1	720	437.813	5	0.348813
C33D12.7.1	1036	753.363	40.9994	1.6622
C33D12.7.2	889	606.363	6.00064	0.302257
C33D12.1.1	1124	841.363	128	4.64663
W05E10.3.1	1862	1579.36	2251	43.5316
C10G8.7.1	880	597.363	150	7.66945
C10G8.6.1	1110	827.363	406	14.9879
C37E2.4.1	1167	884.363	85	2.93562
C37E2.5a.1	1208	925.363	78.8426	2.60232
C37E2.5b.1	1194	911.363	109.747	3.67803
C37E2.5c.1	1096	813.363	162.052	6.0853
C37E2.5d.1	1396	1113.36	440.358	12.0804
F22D3.1a.1	2709	2426.36	0	0
F22D3.1a.2	2651	2368.36	631.265	8.14095
F22D3.1b.1	2710	2427.36	0.000746312	9.39068e-06
F22D3.1b.2	2678	2395.36	812.194	10.3562
F22D3.1c.1	2599	2316.36	0	0
F22D3.1c.2	2778	2495.36	0	0
F22D3.1d.1	2686	2403.36	0	0
F22D3.1d.2	2865	2582.36	125.349	1.48257
F22D3.1e.1	2724	2441.36	4.8582e-05	6.07791e-07
F22D3.1e.2	2686	2403.36	183.18	2.32794
F22D3.1f.1	2660	2377.36	0	0
F22D3.1g.1	1827	1544.36	0	0
F22D3.1h.1	2739	2456.36	0.430327	0.00535079
F22D3.1h.2	2659	2376.36	316.223	4.06436
F22D3.1i.1	2573	2290.36	104.117	1.38844
F22D3.1j.1	2683	2400.36	0	0
F22D3.1k.1	2769	2486.36	0	0
F22D3.1k.2	2597	2314.36	0	0
F22D3.1l.1	2590	2307.36	133.338	1.76502
F22D3.1m.1	2651	2368.36	0	0
F22D3.1n.1	2569	2286.36	0	0
F22D3.1o.1	2479	2196.36	0	0
F22D3.1p.1	2671	2388.36	6.44281	0.0823923
F22D3.1p.2	2599	2316.36	101.46	1.33783
T26C11.7.1	1834	1551.36	179	3.52412
F17A2.5.1	1181	898.363	53	1.80192
T26C11.5.1	1386	1103.36	213	5.89621
C28A5.4a.1	1027	744.363	752.627	30.8821
C28A5.4b.1	1042	759.363	53.3731	2.14676
Y54F10AM.4a.1	4206	3923.36	2097.12	16.3258
Y54F10AM.4b.1	2076	1793.36	425.909	7.25371
Y54F10AM.4c.1	2080	1797.36	88.9753	1.51198
C07G2.1a.1	1889	1606.36	264.663	5.03224
C07G2.1b.1	483	208.576	1.33705	0.195792
C03D6.3a.1	2146	1863.36	1062.01	17.4078
C03D6.3b.1	1846	1563.36	87.9852	1.71894
F52B5.5a.1	2093	1810.36	36.3707	0.613618
F52B5.5b.1	925	642.363	21.4922	1.02191
F52B5.5b.2	2103	1820.36	21.3169	0.357665
F52B5.5b.3	2537	2254.36	0	0
F52B5.5b.4	2819	2536.36	70.8202	0.85282
F43G9.11.1	990	707.363	16	0.690859
ZK909.4.1	1006	723.363	169	7.13579
F33A8.3.1	1381	1098.36	20261	563.413
F46F11.2.1	1011	728.363	270	11.3221
M01E11.5.1	990	707.363	155	6.69269
Y39A1C.3.1	1183	900.363	10273	348.491
T23D8.8.1	2229	1946.36	1256	19.7096
C18C4.2.1	3881	3598.36	666	5.65302
F27E11.3.1	2075	1792.36	624	10.6334
C07H6.5.1	2273	1990.36	2416	37.0746
Y38C9A.2a.1	2140	1857.36	1972.73	32.4401
Y38C9A.2b.1	597	316.281	0.00215566	0.00020817
Y38C9A.2c.1	480	205.939	14.2678	2.11607
ZC416.8b.1	2073	1790.36	1171	19.9769
T14G8.1.1	5561	5278.36	5145	29.7713
C55B7.12a.1	645	363.327	0	0
C55B7.12b.1	907	624.363	7	0.34243
F38G1.1.1	2355	2072.36	456	6.72064
F18C12.1.1	12568	12285.4	1516	3.76897
C23H5.7.1	1968	1685.36	30	0.543675
F26D11.10a.1	1789	1506.36	39.7542	0.806055
F26D11.10b.1	2021	1738.36	66.286	1.16464
F26D11.10c.1	2054	1771.36	164.524	2.83683
F26D11.10d.1	2070	1787.36	137.436	2.34854
C27A7.4.1	4383	4100.36	945	7.03916
B0024.8a.1	3969	3686.36	347.494	2.87913
B0024.8b.1	2354	2071.36	184.42	2.71934
B0024.8c.1	1806	1523.36	0.901121	0.0180672
B0024.8d.1	1934	1651.36	113.185	2.09343
F59C6.7a.1	1414	1131.36	219.187	5.9173
F59C6.7b.1	978	695.363	27.8135	1.22167
F56H1.1.1	3033	2750.36	44	0.488623
T25G3.2.1	4288	4005.36	106	0.808306
T25G3.2.2	4177	3894.36	0	0
F48A11.1a.1	5523	5240.36	6.87342	0.0400611
F48A11.1b.1	4821	4538.36	26.8461	0.180673
F48A11.1c.1	5103	4820.36	51.2805	0.324925
Y39H10A.7a.1	1683	1400.36	152	3.31524
Y39H10A.7b.1	1236	953.363	0	0
Y60A3A.12.1	2532	2249.36	99	1.34427
T09B4.10.1	1133	850.363	628	22.5562
C48D1.3.1	1967	1684.36	1283	23.265
Y110A7A.13.1	1192	909.363	678	22.7721
C04F6.3.1	2041	1758.36	675	11.7248
H14E04.5.1	1000	717.363	251	10.6868
F44B9.4a.1	1976	1693.36	536	9.66777
F44B9.3a.1	2163	1880.36	2201.46	35.7585
F44B9.3b.1	2368	2085.36	361.544	5.29531
F44B9.3b.2	1959	1676.36	0	0
C28D4.2a.1	1706	1423.36	613.586	13.1665
C28D4.2b.1	1625	1342.36	8.74466	0.198969
C28D4.2c.1	1636	1353.36	867.669	19.5817
C52B9.1a.1	1559	1276.36	125.124	2.99419
C52B9.1b.1	1411	1128.36	343.621	9.30126
C52B9.1b.2	2860	2577.36	62.2551	0.737754
B0285.8.1	1360	1077.36	115	3.26022
B0285.9.1	1198	915.363	267	8.90901
B0285.10.1	1107	824.363	31	1.14856
F22F7.5a.1	1380	1097.36	174	4.84296
F22F7.5b	1230	947.363	0	0
T27A10.3a.1	1139	856.363	133.819	4.77278
T27A10.3b.1	1487	1204.36	42.4376	1.07623
T27A10.3b.2	1432	1149.36	238.744	6.34433
T05A6.1.1	809	526.527	540	31.3245
T05A6.2a.1	1444	1161.36	48.3457	1.27146
T05A6.2a.2	1346	1063.36	440.356	12.6483
T05A6.2b.1	1441	1158.36	21.2222	0.559573
T05A6.2b.2	1329	1046.36	21.0762	0.615207
T05A6.2c.1	949	666.363	0	0
C05H8.1a.1	1784	1501.36	0	0
C05H8.1b.1	1916	1633.36	1498	28.0118
Y47D3A.4.1	2109	1826.36	968	16.1882
R07E5.8a.1	2241	1958.36	574.514	8.96023
R07E5.8a.2	2263	1980.36	24.4855	0.377639
R07E5.8b.1	999	716.363	0	0
R07E5.8c.1	684	402.024	0	0
C15C8.2.1	2300	2017.36	13	0.196821
C09F12.1.1	825	542.527	65.8984	3.70992
C09F12.1.2	668	386.104	350.102	27.695
C01C10.1a.1	956	673.363	83.3787	3.78197
C01C10.1b.1	818	535.527	24.6213	1.40424
ZK563.4a.1	821	538.527	113.608	6.44338
ZK563.4b.1	874	591.363	72.3918	3.73893
T05A10.2.1	669	387.104	2	0.157802
C01C10.4.1	1205	922.363	304.928	10.0973
C36B1.1a.1	3734	3451.36	0	0
C36B1.1b.1	2743	2460.36	963.583	11.9619
C36B1.1c.1	2271	1988.36	402.629	6.18474
C36B1.1d.1	3528	3245.36	656.456	6.17809
T27D12.2a.1	3066	2783.36	0	0
T27D12.2b.1	3063	2780.36	1884.85	20.7056
T27D12.2c.1	2922	2639.36	0	0
T27D12.2d.1	2736	2453.36	283.337	3.52738
T27D12.2e.1	3095	2812.36	184.67	2.00557
T27D12.2f.1	2553	2270.36	0	0
T27D12.2g.1	2586	2303.36	173.14	2.29587
B0491.8a.1	3095	2812.36	103.613	1.12527
B0491.8b.1	3017	2734.36	585.935	6.54493
B0491.8c.1	2905	2622.36	447.452	5.21153
E04F6.11a.1	3532	3249.36	165.117	1.55205
E04F6.11a.2	3800	3517.36	0	0
E04F6.11a.3	3702	3419.36	259.45	2.3175
E04F6.11a.4	3688	3405.36	261.781	2.34794
E04F6.11b	2436	2153.36	2.57529	0.0365276
E04F6.11c.1	3219	2936.36	0	0
E04F6.11d.1	3192	2909.36	0	0
E04F6.11e.1	3102	2819.36	0	0
E04F6.11f.1	3527	3244.36	86.076	0.810335
E04F6.11g.1	3249	2966.36	0	0
E04F6.11h.1	3159	2876.36	0	0
E04F6.11i.1	3276	2993.36	0	0
T06F4.2a.1	3190	2907.36	95.4226	1.00245
T06F4.2b.1	3303	3020.36	302.577	3.05977
C07H4.2.1	2688	2405.36	1463	18.577
R07B7.1.1	2660	2377.36	683	8.77479
R01B10.1a.1	599	318.217	1445.15	138.708
R01B10.1b	1318	1035.36	25.2748	0.7456
K08B4.6.1	556	276.647	170	18.7687
ZC395.2.1	740	457.724	218	14.5467
C07H6.6.1	2809	2526.36	372	4.49737
F07B10.1a.1	1387	1104.36	123.028	3.40255
F07B10.1b.1	1575	1292.36	18.9718	0.44837
C01G8.2.1	1395	1112.36	258	7.0841
ZC190.1.1	1374	1091.36	547	15.3084
C06G4.2a.1	2734	2451.36	0	0
C06G4.2a.2	2861	2578.36	2069.66	24.5169
C06G4.2b.1	2595	2312.36	3796.1	50.141
C06G4.2b.2	2523	2240.36	0	0
C06G4.2c.1	2894	2611.36	678.04	7.93048
C06G4.2d.1	2565	2282.36	787.205	10.5345
T04A8.16.1	2551	2268.36	687	9.2503
Y47H10A.1.1	2378	2095.36	40	0.583059
Y39A3CL.5a.1	2306	2023.36	4705	71.0227
Y39A3CL.5b.1	1812	1529.36	0	0
Y77E11A.10.1	2069	1786.36	26	0.444544
Y77E11A.11a.1	2499	2216.36	2402	33.1012
Y77E11A.11b.1	876	593.363	0	0
F56D1.4a.1	4776	4493.36	82.9092	0.563564
F56D1.4b.1	4858	4575.36	641.121	4.27983
F56D1.4c	4223	3940.36	0	0
F56D1.4d.1	4757	4474.36	1873.1	12.7862
F56D1.4e.1	4714	4431.36	284.874	1.96349
R107.6a.1	3332	3049.36	1280.26	12.8233
R107.6b.1	3345	3062.36	804.743	8.02624
F55H2.6.1	4405	4122.36	7689	56.9686
C50F7.2.1	1677	1394.36	32	0.700948
T21H3.3a.1	1484	1201.36	21635	550.04
T21H3.3b.1	342	94.5186	0	0
K07A9.2.1	1742	1459.36	2953	61.8033
F55C10.1a.1	1005	722.363	1393.01	58.8995
F55C10.1b.1	679	397.104	450.986	34.6873
R09B5.2.1	189	23.315	3	3.93004
R09B5.3a.1	352	101.2	6	1.81085
R09B5.3a.2	350	99.8028	0	0
R09B5.3b.1	311	75.0334	0	0
R09B5.8.1	443	172.998	175	30.8965
R09B5.9.1	435	165.982	101	18.5854
R09B5.10.1	207	29.2972	0	0
Y46E12A.1.1	462	189.671	26	4.18681
C34E10.7.1	3318	3035.36	64	0.643993
F14H8.6a	2324	2041.36	14.8771	0.222592
F14H8.6b.1	2531	2248.36	83.9571	1.14052
F14H8.6b.2	2329	2046.36	51.0831	0.762442
F14H8.6c	2201	1918.36	26.5844	0.423261
F38E11.12.1	1959	1676.36	65	1.18429
R01H10.8a.1	3047	2764.36	1607.27	17.7585
R01H10.8b.1	3003	2720.36	29.7262	0.333752
Y17G7B.15a.1	2620	2337.36	891.489	11.6493
Y17G7B.15b.1	2351	2068.36	413.132	6.10061
Y17G7B.15c.1	1728	1445.36	0	0
Y17G7B.15d.1	972	689.363	44.3789	1.96626
Y39A1A.15a.1	3742	3459.36	530.49	4.68374
Y39A1A.15b.1	3330	3047.36	1455.8	14.5911
Y39A1A.15b.2	3233	2950.36	198.234	2.05217
Y39A1A.15c.1	3118	2835.36	0	0
Y39A1A.15e.1	3204	2921.36	32.3493	0.338214
Y39A1A.15e.2	3121	2838.36	0	0
Y39A1A.15e.3	3041	2758.36	5.81549e-08	6.43942e-10
Y39A1A.15f.1	2930	2647.36	198.11	2.28563
Y39A1A.15g.1	2529	2246.36	0.0151642	0.000206182
ZK632.6a.1	2141	1858.36	2739.84	45.0304
ZK632.6b.1	1323	1040.36	542.164	15.9169
C48E7.5.1	1633	1350.36	244	5.51888
R03C1.3a.1	1191	908.363	306	10.289
R03C1.3b.1	836	553.363	0	0
C06G3.10.1	2205	1922.36	432	6.86373
K08A8.3a.1	2929	2646.36	1065.46	12.297
K08A8.3b.1	495	219.72	13.2064	1.8358
K08A8.3c.1	414	148.402	98.3314	20.2378
K08A8.3d.1	156	15.6477	0	0
F08H9.1.1	2121	1838.36	134	2.22631
W01B6.7.1	966	683.363	2	0.0893902
T28C6.6.1	972	689.363	28164.3	1247.85
C15A11.5.1	1569	1286.36	16.6469	0.395258
F11H8.3.1	921	638.363	38	1.81814
F54B11.1.1	1020	737.363	5	0.20711
B0222.8.1	966	683.363	28819.8	1288.11
F15H10.1.1	1197	914.363	97.9675	3.27246
F15H10.1.2	1085	802.363	35.2705	1.34262
F15H10.1.3	1107	824.363	0	0
F15H10.2.1	1063	780.363	12.7621	0.4995
C46A5.3a.1	1082	799.363	126.632	4.83849
C46A5.3b.1	981	698.363	20.3682	0.890806
F11G11.10.1	1094	811.363	0	0
ZK1193.1.1	932	649.363	33	1.55217
F11G11.11.1	994	711.363	52	2.23267
F36A4.6.1	1011	728.363	5	0.209669
F36A4.10.1	964	681.363	719	32.2301
C15A11.1.1	1029	746.363	9.38391	0.384012
C27H5.5.1	1254	971.363	10	0.314434
ZK863.2.1	993	710.363	1	0.0429963
F54C9.4.1	926	643.363	5	0.23737
C09G5.4.1	1037	754.363	3838.59	155.419
T13B5.4.1	1054	771.363	1	0.0395961
T10B10.1.1	1380	1097.36	24	0.667994
ZC513.8.1	1081	798.363	1	0.038257
F54B11.2.1	1020	737.363	10	0.414219
F53G12.7a.1	1133	850.363	11	0.395093
F53G12.7b.1	777	494.629	0	0
Y18H1A.13.1	2791	2508.36	24	0.292235
Y18H1A.12a.1	724	441.769	0	0
Y18H1A.12b.1	519	241.675	0	0
Y54E10BL.2.1	922	639.363	195	9.31534
K09H9.3.1	912	629.363	2	0.09706
T28F2.6.1	1354	1071.36	0	0
T28F2.6.2	1298	1015.36	3	0.0902426
T28F2.8.1	1269	986.363	1	0.0309653
D1007.2.1	1045	762.363	1.74309	0.0698344
D1007.2.2	907	624.363	6.25691	0.30608
M01A12.1.1	901	618.363	207	10.2244
F33D11.3.1	936	653.363	14	0.654463
T05E7.2.1	465	192.315	0	0
T08B2.2.1	966	683.363	6	0.268171
F26B1.4.1	997	714.363	38	1.62471
F22D6.10.1	1127	844.363	2	0.0723456
C01H6.1.1	986	703.363	26	1.12903
C15A11.6.1	1023	740.363	61.3531	2.53107
ZK265.2.1	1221	938.363	2	0.0650985
F52F12.2.1	1360	1077.36	23	0.652045
K08C9.4.1	996	713.363	342	14.6429
C50D2.4.1	1106	823.363	17	0.630622
K01A2.7.1	1443	1160.36	97	2.55323
H17B01.2.1	1401	1118.36	6	0.163863
Y49F6B.10.1	1312	1029.36	14	0.415404
W09G10.1a.1	921	638.363	0	0
W09G10.1b.1	867	584.363	0	0
F11G11.12.1	980	697.363	8	0.350383
ZK1248.2.1	1592	1309.36	488	11.3834
K03H9.2.1	948	665.363	14	0.642659
M110.1.1	1634	1351.36	700	15.8211
M195.1.1	1024	741.363	428	17.6329
W07A12.5.1	1013	730.363	17	0.710922
C09G5.3.1	905	622.363	41	2.01211
C09G5.5.1	1040	757.363	2688.41	108.418
F38A3.1.1	1025	742.363	39	1.60457
F33A8.9.1	1106	823.363	4	0.148382
K12D12.3.1	1052	769.363	6	0.238194
T21B4.2.1	1037	754.363	6	0.242931
Y81G3A.5a.1	972	689.363	1	0.0443061
Y81G3A.5b.1	537	258.453	0	0
Y39G8C.4.1	1871	1588.36	63.4259	1.21963
W05G11.3.1	909	626.363	11	0.536387
F17C8.2.1	987	704.363	90	3.90263
C29E4.1.1	1131	848.363	0	0
F09G8.6.1	983	700.363	132	5.75655
W05B2.6.1	1003	720.363	95.9359	4.06763
W05B2.5.1	1001	718.363	309.681	13.1668
W05B2.1.1	1017	734.363	9340.52	388.483
Y41C4A.16.1	1052	769.363	60	2.38194
Y41C4A.19.1	1052	769.363	190	7.54282
ZK1010.7.1	1186	903.363	113	3.82057
F14F7.1.1	1039	756.363	4916	198.515
F29C4.8a.1	2910	2627.36	374.101	4.3489
F29C4.8b.1	2151	1868.36	31.7966	0.519794
F29C4.8c.1	2088	1805.36	0	0
F29C4.8d.1	2052	1769.36	0	0
F29C4.8e.1	2853	2570.36	2.60519e-07	3.09569e-09
F29C4.8f.1	2717	2434.36	306.436	3.84473
F29C4.8g.1	2016	1733.36	0	0
F29C4.8h.1	2043	1760.36	0	0
F29C4.8i.1	1971	1688.36	0	0
F29C4.8j.1	2208	1925.36	0	0
F29C4.8k.1	2172	1889.36	0	0
F29C4.8l.1	2136	1853.36	0.213273	0.00351469
F29C4.8m.1	2100	1817.36	35.1022	0.589935
F29C4.8n.1	2163	1880.36	0.0030819	5.00597e-05
F29C4.8o.1	2127	1844.36	0.45237	0.00749132
F29C4.8p.1	2091	1808.36	0.414907	0.00700772
F29C4.8q.1	2055	1772.36	78.4812	1.35246
K02D7.3a.1	1417	1134.36	132.463	3.56659
K02D7.3b.1	946	663.363	59.5372	2.74125
C18H7.3.1	1438	1155.36	0	0
F56B3.1.1	1170	887.363	5879	202.355
F58F6.1.1	921	638.363	131	6.2678
F58F6.2.1	953	670.363	45	2.05028
Y77E11A.15.1	891	608.363	48	2.40985
C34H4.4.1	938	655.363	11917	555.388
Y41D4A.2.1	983	700.363	4	0.174441
Y38C1BA.3.1	1145	862.363	92	3.25844
F19C7.7.1	1018	735.363	6	0.249207
F29B9.9a.1	1425	1142.36	10.5459	0.281963
F29B9.9b.1	666	384.104	13.4541	1.06983
C34D4.15a.1	1091	808.363	49.5788	1.87327
C34D4.15b.1	1081	798.363	20.4212	0.781254
D2024.8.1	1024	741.363	2	0.0823968
Y42H9B.1.1	1300	1017.36	44	1.32096
F17E9.1.1	1877	1594.36	0	0
T28C6.4.1	975	692.363	25325.7	1117.22
T11B7.3a.1	947	664.363	856	39.3532
T11B7.3b.1	822	539.527	0	0
C53B4.5.1	870	587.363	143	7.43603
Y11D7A.11.1	1035	752.363	13	0.527749
F56D5.1.1	1196	913.363	134	4.48098
T05A1.2.1	957	674.363	150	6.79374
W08D2.6.1	1141	858.363	6	0.213497
C24F3.6.1	1117	834.363	70	2.56244
C29F4.1.1	941	658.363	513.884	23.8403
F54D1.2.1	951	668.363	9.58567	0.438048
F54D1.3.1	1237	954.363	13.4143	0.429306
F12F6.9.1	1352	1069.36	0	0
M18.1a.1	1246	963.363	49.8291	1.57981
M18.1b.1	840	557.363	34.1709	1.87253
F08G5.4.1	960	677.363	171	7.71056
C39E9.3.1	976	693.363	14	0.616707
C39E9.9.1	831	548.363	0	0
F52B11.4.1	962	679.363	15.0033	0.674523
M199.5a.1	1994	1711.36	6	0.107083
M199.5b.1	1799	1516.36	0	0
Y51H4A.9.1	1133	850.363	14	0.502846
C52D10.13.1	846	563.363	0	0
F41F3.4.1	993	710.363	32	1.37588
F26F12.1.1	932	649.363	71	3.33951
T15B7.5.1	991	708.363	6	0.258706
T15B7.4.1	1031	748.363	264	10.7746
T15B7.3.1	1020	737.363	30	1.24266
B0222.6.1	1009	726.363	20683.1	869.707
B0222.7.1	960	677.363	40.0862	1.80753
T06E4.6.1	939	656.363	12.4907	0.58124
T06E4.4.1	1178	895.363	4149.51	141.55
C12D8.8.1	991	708.363	1	0.0431177
B0024.1.1	1044	761.363	30	1.20349
B0024.2.1	1008	725.363	86	3.62122
AC3.6.1	978	695.363	60	2.63543
F32G8.5.1	987	704.363	5	0.216813
F17C11.3.1	1341	1058.36	143	4.1268
F55C10.2.1	1103	820.363	807.573	30.0668
F55C10.3.1	958	675.363	429.497	19.4238
F57B7.3.1	986	703.363	2	0.0868484
T11F9.9.1	953	670.363	1	0.0455619
D2023.7.1	1215	932.363	6	0.196552
F57B1.3.1	1058	775.363	0	0
F57B1.3.2	1058	775.363	0	0
F57B1.3.3	1039	756.363	39.274	1.58594
F57B1.4.1	1089	806.363	9168.6	347.283
F57B1.4.2	1070	787.363	19.0499	0.738974
F57B1.4.3	1115	832.363	1198.07	43.9624
C50B6.4.1	936	653.363	12.2894	0.574497
Y2H9A.3.1	930	647.363	6.7106	0.31661
F46B3.17.1	2289	2006.36	5	0.0761153
T21D9.1.1	1276	993.363	1	0.0307471
F14H12.1.1	1092	809.363	462	17.4345
T07H6.3.1	906	623.363	23989.5	1175.41
T10E10.2.1	906	623.363	11776.9	577.034
T10E10.1.1	906	623.363	5460.99	267.573
T10E10.5.1	903	620.363	839.242	41.3193
T10E10.6.1	903	620.363	276.586	13.6174
T10E10.7.1	924	641.363	0	0
F38B6.5a.1	1314	1031.36	9.79512	0.290075
F38B6.5b.1	1208	925.363	0	0
F38B6.5b.2	1183	900.363	0	0
F38B6.5b.3	843	560.363	20.2049	1.10128
F41C6.5.1	1119	836.363	3	0.109556
F46C8.2.1	1328	1045.36	28	0.818093
C35B8.1.1	923	640.363	7	0.333875
ZC373.7.1	1082	799.363	299	11.4245
F59F3.2.1	1470	1187.36	186	4.78455
C34F6.2.1	964	681.363	51.4853	2.30789
C34F6.3.1	969	686.363	17.5147	0.779401
C44C10.1.1	903	620.363	33.0113	1.62528
W03G11.1a.1	1116	833.363	130	4.76454
W03G11.1b.1	840	557.363	0	0
F02D10.1.1	1073	790.363	0	0
F15A2.1a.1	909	626.363	76	3.70595
F15A2.1b.1	861	578.363	0	0
H06A10.2.1	1021	738.363	0	0
E03G2.4.1	1437	1154.36	87	2.30191
E03G2.4.2	1367	1084.36	0	0
C30F2.1.1	1003	720.363	12	0.508793
C24A11.9.1	1562	1279.36	1247	29.7704
F57B9.4a.1	1220	937.363	324.076	10.5597
F57B9.4e.1	1251	968.363	321.924	10.1537
Y57G11C.11a.1	913	630.363	555.472	26.9143
Y57G11C.11b	359	105.948	0	0
Y57G11C.11c	480	205.939	120.528	17.8756
T03F1.2.1	753	470.677	208	13.4975
ZK652.9.1	968	685.363	500	22.2823
K07B1.2.1	1371	1088.36	589	16.5292
C35D10.4.1	2365	2082.36	1292	18.9504
R01H10.3a.1	1956	1673.36	151.031	2.75669
R01H10.3b.1	1765	1482.36	289.883	5.97282
R01H10.3c.1	1985	1702.36	675.086	12.1121
C40H1.1.1	2308	2025.36	26	0.392087
C30B5.3.1	1847	1564.36	4	0.0780969
C30B5.3.2	1755	1472.36	0	0
B0414.5.1	2803	2520.36	93	1.12702
F28C6.3.1	1402	1119.36	206	5.62093
F56A8.6.1	1101	818.363	770	28.738
F38E11.3.1	1386	1103.36	96	2.65745
F38E11.3.2	1467	1184.36	0	0
T03E6.7a.1	1190	907.363	16275	547.837
T03E6.7b.1	597	316.281	1348	130.175
F43G9.9.1	832	549.363	0	0
F43G9.9.2	917	634.363	256	12.3258
D1069.2a.1	733	450.724	60.9995	4.13359
D1069.2b.1	449	178.187	0.000538579	9.23179e-05
F28H1.2.1	612	331.086	1726	159.225
F49D11.8.1	569	289.248	1282	135.372
C52E4.1.1	1078	795.363	38861	1492.31
F36D3.9.1	1065	782.363	493	19.2464
T10H4.12.1	1369	1086.36	667	18.7526
F44C4.3.1	1129	846.363	38391	1385.43
